Media Name,Publish Date,Title
foxnews.com,2023-11-30,Ex-girlfriend of suspect in Vermont shooting of three Palestinian students claimed he harassed her in 2019
nypost.com,2023-11-30,"Fragile cease-fire between Israel and Hamas threatened by Jerusalem bus stop attack which killed 3, injured 8"
nypost.com,2023-11-30,Anti-Israel protests have a higher purpose — a complete teardown of the West
nytimes.com,2023-11-30,Opinion | What Israel Owes Gaza
washingtonpost.com,2023-11-30,"What to know about the kaffiyeh, a symbol of the Palestinian cause"
washingtonpost.com,2023-11-30,Blinken urges Israel to comply with international law in war against Hamas as truce is extended
foxnews.com,2023-11-30,"Ilhan Omar, Ro Khanna blast MSNBC canceling Mehdi Hasan's show as Israel-Hamas war unfolds: 'Deeply troubling'"
nypost.com,2023-11-30,"Hamas burned child hostages with motorcycle exhaust pipes to ‘mark’ them, drugged them to keep them complacent: family"
nypost.com,2023-11-30,Joe Biden keeps rewarding Hamas’ war crimes
foxnews.com,2023-11-30,"United Nations chief breaks silence on Hamas terrorists' sexual violence, agrees to investigate Oct 7 attack"
nypost.com,2023-11-29,Family shares harrowing details about 4-year-old American’s capture by Hamas: ‘In the dark for 50 days’
nypost.com,2023-11-29,‘Jeopardy!’ host Mayim Bialik asks where ‘progressive feminists’ are over silence on Hamas Oct. 7 rapes
nytimes.com,2023-11-29,Relatives describe the trauma of child hostages freed by Hamas.
foxnews.com,2023-11-29,A Doctor's Mission: Healing The Survivors Of The Hamas Terror Attack
foxnews.com,2023-11-29,"Evening Edition: Sen. Schumer Warns Of Worsening Anti-Semitism, Pushes For Aid To Israel"
nypost.com,2023-11-29,Moment ‘hero’ Israeli hostage Rimon Kirsht gives Hamas captor a death stare during release
washingtonpost.com,2023-11-29,South Africa march demands a permanent Gaza cease-fire on day of solidarity with Palestinians
nypost.com,2023-11-29,"Israel, Hamas seek new deal to extend Gaza truce on final day"
nytimes.com,2023-11-29,The truce between Israel and Hamas held for another day.
nypost.com,2023-11-29,"Hamas, Israel consider new Gaza truce parameters including release of men: report"
nytimes.com,2023-11-29,Hunter College Reschedules Screening of Film Critical of Israel
foxnews.com,2023-11-29,Gavin Newsom denounces 'evil' Hamas organization after Oakland residents defend terrorist group
nypost.com,2023-11-29,"Freed Israeli hostage says she confronted Hamas chief in captivity, asked if he was ‘ashamed’"
foxnews.com,2023-11-29,Dem senators tell White House any further assistance to Israel 'must be consistent with our interests'
foxnews.com,2023-11-29,"Mayim Bialik calls out progressive feminists’ silence on Hamas rape, torture in Israel: ‘Where are you?’"
nypost.com,2023-11-29,Son of Hamas co-founder calls for Israel to kill his father if terrorist group doesn’t release all hostages
nypost.com,2023-11-29,"How dare these Western pro-Hamas liberals say they speak for me, an Arab who has suffered from Islamic terror"
foxnews.com,2023-11-29,NYPD warns of possible Rockefeller Center tree lighting disruptions by pro-Palestinian activists: Report
foxnews.com,2023-11-29,"Netanyahu facing internal pressure to end cease-fire, resume war against Hamas"
nytimes.com,2023-11-29,"For Palestinian Students Shot in Vermont, a Collision of Two Worlds"
nypost.com,2023-11-29,"Megyn Kelly blasts ‘idiot’ Gigi Hadid over Israel comments, says she should stick to ‘walking down runway and trying to look pretty’"
nytimes.com,2023-11-29,The activist Ahed Tamimi is among the Palestinians freed in the latest exchange.
nytimes.com,2023-11-29,Fears Grow Over Fate of Bibas Family in Gaza
washingtonpost.com,2023-11-29,GOP senators blast Voice of America for Hamas ‘militants’ terminology
washingtonpost.com,2023-11-29,Israeli American mother released as husband remains in Hamas captivity
washingtonpost.com,2023-11-29,India’s ruling party is using the Israel-Gaza war to demonize Muslims
washingtonpost.com,2023-11-29,Gaza war complicates U.S. efforts to normalize Arab relations with Israel
washingtonpost.com,2023-11-29,Families of U.S. hostages in Gaza urge Israel to expand negotiations
foxnews.com,2023-11-29,CIA reminds staff about social media posts after CIA officer shares pro-Palestinian image
washingtonpost.com,2023-11-29,Biden administration presses Israel for restraint in south Gaza
nytimes.com,2023-11-29,Aunt of 4-Year-Old Israeli Hostage Talks About Her Time in Captivity
cnn.com,2023-11-29,Israel assessing Hamas claim youngest hostage and family members are dead
foxnews.com,2023-11-29,University of Michigan students condemn 'despicable' resolution accusing Israel of genocide
nypost.com,2023-11-29,"Pro-Palestinian protesters, one carrying swastika, swarm Midtown in bid to derail Rockefeller Center Christmas tree lighting"
nypost.com,2023-11-29,Why is Doctors Without Borders covering for Hamas in Gaza?
washingtonpost.com,2023-11-29,Elon Musk’s embrace of Israel unlikely to ease X’s advertiser concerns
washingtonpost.com,2023-11-29,Wednesday briefing: Hostages in Gaza; Rosalynn Carter; Nikki Haley; India tunnel rescue; U.S. life expectancy; and more
nypost.com,2023-11-29,Antisemitic abuse hurled at pro-Israel students at Queens College with ‘no repercussions’: assemblyman
nypost.com,2023-11-29,"Hamas claims infant hostage, 4-year-old brother known as ‘The Reds’ killed along with mom in IDF shelling as Israel investigates"
nypost.com,2023-11-29,Meet the Israel-haters at the top of Biden’s pro-Iran government
washingtontimes.com,2023-11-29,Israel’s top general says troops ready to resume fighting in Gaz
nytimes.com,2023-11-29,"Gaza Mediators, Eye on Long Term, Press for Short Truce Extension"
nypost.com,2023-11-29,Praying for the safe return of all the hostages in Israel
nypost.com,2023-11-29,"‘Anti-disinfo’ is a partisan con, Hamas can be destroyed and other commentary"
foxnews.com,2023-11-29,"'Squad' divisions arise after Israel vote, BLM leader picks Trump and more top headlines"
nypost.com,2023-11-29,Lefties deny the Oct. 7 atrocities that Hamas proudly filmed
nytimes.com,2023-11-29,Herzog Says Israel Is Fighting on Behalf of the ‘Free World’
foxnews.com,2023-11-29,Rep. Jeff Van Drew: Biden Needs To Stop Playing Both Sides In The Israel-Hamas Conflict
washingtonpost.com,2023-11-29,Israel compares Hamas to the Islamic State group. But the comparison misses the mark in key ways
washingtonpost.com,2023-11-29,"Israel-Gaza war: 16 hostages released Wednesday, including an American, Biden says"
foxnews.com,2023-11-29,Negotiators push to extend Israel-Hamas cease-fire for second time as final hostage release looms
foxnews.com,2023-11-29,Freed Israeli hostage claims Hamas' Gaza leader was silent after confronting him in tunnel
cnn.com,2023-11-29,"November 29, 2023 Israel-Hamas war"
foxnews.com,2023-11-29,Josh Giddey's agent fired for criticizing BLM Chicago's pro-Palestinian post: report
foxnews.com,2023-11-29,"Stories of torture, torment revealed by Israeli children kidnapped by Hamas terrorists"
nypost.com,2023-11-29,Gigi Hadid admits she failed to ‘fact check’ post accusing Israel of keeping kids as prisoners of war: ‘I regret that’
foxnews.com,2023-11-29,"Is the ""Ceasefire Light"" a Good Move for Israel?"
nypost.com,2023-11-29,Rep. Thomas Massie defends lone vote against pro-Israel resolution
washingtontimes.com,2023-11-29,Man charged with shooting 3 Palestinian college students accused of ha
washingtonpost.com,2023-11-29,China presents UN with vague Mideast peace plan as US promotes its own role in easing the Gaza war
washingtonpost.com,2023-11-29,Blinken seeks a new extension of the Gaza cease-fire as he heads again to the Middle East
washingtonpost.com,2023-11-29,Schumer warns ‘antisemites are taking advantage’ of pro-Palestinian effort
washingtontimes.com,2023-11-29,"Brief respite: Normalcy amid tragedy as Israel looks back, forward in"
foxnews.com,2023-11-29,"Hero dogs: Israel's canine unit saved lives by spotting Hamas terror traps, saving civilians near Gaza Strip"
nytimes.com,2023-11-29,"In the West Bank, Release of Prisoners Deepens Support for Hamas"
nytimes.com,2023-11-29,Gazans Wait in Long Lines for Supplies During Brief Cease-Fire
washingtontimes.com,2023-11-29,The ignorance of pro-Palestinian protesters
nypost.com,2023-11-29,Kfir Bibas hostage atrocity shows why Hamas MUST be stopped
nypost.com,2023-11-29,Anti-Israel protesters defend Hamas as Oakland city council meeting descends into chaos over cease-fire resolution
foxnews.com,2023-11-29,California Republican doubles down on Israel support after protestors vandalize office: 'Not going to change'
nypost.com,2023-11-29,73% of Jewish students have seen or been victims of on-campus antisemitism since start of Israel-Hamas war: study
nytimes.com,2023-11-29,"Israeli Forces Kill 4 in West Bank, Palestinian Officials Say"
nypost.com,2023-11-29,Biden allies walk back comments seen as call for Israel cease-fire
washingtonpost.com,2023-11-29,Blinken delivers sharp message to Israeli leaders as resumption of war looms
washingtonpost.com,2023-11-28,The family of an infant hostage pleads for his release as Israel-Hamas truce winds down
nypost.com,2023-11-28,Who are the 12 newly released Hamas hostages? Group includes 84-year-old grandmother of 20
washingtontimes.com,2023-11-28,"Supermodel Gigi Hadid backpedals on anti-Israel post, admits not fact-"
washingtontimes.com,2023-11-28,Trading terrorists for hostages: Israel agrees to a bad deal for a goo
washingtontimes.com,2023-11-28,Israeli spokesman: Troops are following the rules of war in Gaza fight
nytimes.com,2023-11-28,"U.S. Has Warned Israel to Fight More Surgically in Gaza, Officials Say"
foxnews.com,2023-11-28,"DOD says US Navy, Israeli-owned ship not intended target of Houthi missiles"
nytimes.com,2023-11-28,Israel and Hamas’s Fragile Cease-Fire
nypost.com,2023-11-28,Anti-Israel protesters plan to ‘flood’ Christmas tree lighting — and it’s despicable
washingtonpost.com,2023-11-28,German-Israeli singer admits he lied when accusing hotel of antisemitism in a video that went viral
nytimes.com,2023-11-28,Biden Navigates Divisions Over Gaza Inside the White House and Beyond
washingtonpost.com,2023-11-28,Tuesday briefing: Israel-Gaza fighting pause; Vermont shooting suspect; Rosalynn Carter; Stephen Colbert; and more
foxnews.com,2023-11-28,Israel-Hamas war: Names revealed of latest Israeli hostages released amid extended cease-fire
nypost.com,2023-11-28,12 more Hamas hostages freed — but Israel warns cease-fire won’t last past Sunday: report
cnn.com,2023-11-28,"November 28, 2023 Israel-Hamas war"
nypost.com,2023-11-28,Israeli siblings released by Hamas didn’t know their mom was murdered: uncle
washingtontimes.com,2023-11-28,Israel says 12 more hostages have been freed by Hamas and have arrived
nytimes.com,2023-11-28,The Left Is Dooming Any Hope for a Palestinian State
washingtontimes.com,2023-11-28,U.S. tells Israel any ground campaign in southern Gaza must limit furt
nypost.com,2023-11-28,"Hamas’ hostage lies, Harvard’s moral confusion and other commentary"
nytimes.com,2023-11-28,"Israel-Hamas Truce Appears to Enter Another Day, and More"
foxnews.com,2023-11-28,'Sex and the City' star Cynthia Nixon begins hunger strike demanding Gaza ceasefire from Biden
foxnews.com,2023-11-28,"Israel says Hamas ‘violating’ cease-fire deal as detonations, gunfire target IDF troops"
foxnews.com,2023-11-28,United Nations 'downplayed' Hamas violence to perpetuate image of Israel as 'the aggressor': Israeli professor
cnn.com,2023-11-28,Students are lawyering up in the wake of the Israel-Hamas war
washingtonpost.com,2023-11-28,What they missed: Freed Israeli hostages return to tragedy and joys
washingtontimes.com,2023-11-28,Relatives and a friend of Israelis kidnapped and killed by Hamas visit
washingtonpost.com,2023-11-28,"Israel-Gaza war: Israeli, foreign hostages released, Israel says, as extended pause paves way for more exchanges"
nytimes.com,2023-11-28,"Fearful, Humiliated and Desperate: Gazans Heading South Face Horrors"
foxnews.com,2023-11-28,"Family member details 'inhumane' kidnapping of baby boy, family still held by Palestinian terrorists"
nypost.com,2023-11-28,"Biden must be reminded Hamas is a terrorist group as he panders to Muslims in secret, publicly backs Israel"
nytimes.com,2023-11-28,A Gaza Truce Aids Both Sides. Until the Calculus Changes.
nytimes.com,2023-11-28,"Hostages freed by Hamas are experiencing cycles of euphoria followed by crashes, families say."
foxnews.com,2023-11-28,WATCH LIVE: Hamas expected to release 10 more hostages during first day of the 48-hour cease-fire extension
foxnews.com,2023-11-28,"Israel-Hamas war: US looks to increase aid into Gaza through Egypt, includes warning for Israel"
nypost.com,2023-11-28,"Israel, Hamas appear to abide by truce, discuss further extensions"
nypost.com,2023-11-28,NYPD calls for ‘elevated vigilance’ during Rockefeller Center tree lighting as pro-Palestinian group plans to ‘flood’ event
washingtonpost.com,2023-11-28,Why backers of a Palestinian state should oppose an immediate cease-fire
foxnews.com,2023-11-28,"AOC lauds pro-Palestinian 'activism,' accuses US of aiding 'gross' human rights abuses in Gaza"
washingtontimes.com,2023-11-28,Truce in Gaza is extended as Israel faces pressure to spare civilians
nypost.com,2023-11-28,Top-ranking CIA official shared pro-Palestinian Facebook posts weeks after Hamas terror attack: report
foxnews.com,2023-11-28,"Speakers at Oakland City Council meeting defend Hamas, some deny Oct. 7 atrocities"
nypost.com,2023-11-28,Family of freed Israeli hostage Danielle Aloni says letter praising Hamas is ‘propaganda’
foxnews.com,2023-11-28,"Hamas transfers 10-month-old Israeli hostage, family to separate Palestinian terror group in Gaza: IDF"
nypost.com,2023-11-28,"Hamas terror survivor Emily Hand ran house-to-house dodging missiles, now only speaks in whispers: dad"
nypost.com,2023-11-28,Cynthia Nixon launches Hollywood-style hunger strike for Gaza cease-fire — just two out of five days
nypost.com,2023-11-28,Suspect in shooting of Palestinian students was fired from finance job just weeks before attack
foxnews.com,2023-11-28,"IDF chief says Israel 'prepared to continue fighting,' vows to 'dismantle Hamas' after cease-fire expires"
washingtontimes.com,2023-11-28,Antisemitic incidents in Germany rose by 320% after Hamas attacked Isr
nypost.com,2023-11-28,Subway hate crimes targeting Jewish NYers soar following Hamas attack: stats
washingtonpost.com,2023-11-28,"Antisemitic incidents in Germany rose by 320% after Hamas attacked Israel, a monitoring group says"
nypost.com,2023-11-28,CIA director arrives in Qatar for meetings on extending Gaza war pause
nytimes.com,2023-11-28,Hamas Releases 12 More Hostages as Nations’ Spy Chiefs Go to Qatar for Talks
washingtontimes.com,2023-11-28,Hamas releases 12 more hostages as fragile cease-fire holds — fo
washingtontimes.com,2023-11-28,3 young Palestinian men were shot in Vermont. Their families thought t
foxnews.com,2023-11-28,"'Squad' votes on Israel's right to exist, condemning Hamas reveal division in far-left group"
foxnews.com,2023-11-28,Ex-Israeli PM rejects CNN's Tapper pressing him on Gaza civilian deaths: Hamas is 'placing them in harm's way'
foxnews.com,2023-11-28,Israel-Hamas war: WHO says disease could be bigger killer than bombs in Gaza unless immediate action is taken
foxnews.com,2023-11-28,Kidnapped Israeli teen's chilling texts revealed: 'Terrorists in my house'
foxnews.com,2023-11-28,"Biden Team Pushing Bigger Hostage Deal, a Potential Gift to Hamas Military"
nypost.com,2023-11-28,Hamas gives 10-month-old Israeli hostage to separate Palestinian terror group as relatives fear he’s being held as a ‘trophy’
nytimes.com,2023-11-28,"Freed Israeli Hostages Feel Cycles of Emotion After Captivity, Families Say"
foxnews.com,2023-11-28,Veterans Affairs lawyer faces call to resign after mocking Israelis
foxnews.com,2023-11-28,"Model Gigi Hadid apologizes, says she 'did not fact check' post on Israel's treatment of Palestinian children"
foxnews.com,2023-11-28,US military delivers first round of humanitarian aid for Gaza via Egypt
washingtontimes.com,2023-11-28,Lawmakers overwhelmingly vote to recognize Israel’s right to exi
nypost.com,2023-11-27,Israeli mom who offered herself as hostage to see kidnapped daughters is finally reunited with them
foxnews.com,2023-11-27,Israeli journalists blast Elon Musk's Israel visit amid antisemitism accusations: 'It's quite frankly gross'
nypost.com,2023-11-27,Iran-backed Houthis fire on US Navy ship answering distress call from Israel-linked tanker
washingtontimes.com,2023-11-27,"More hostages freed as Israel, Hamas extend cease-fire for two more da"
washingtonpost.com,2023-11-27,"After weeks of prayer, a Thai mother sees her son freed by Hamas"
cnn.com,2023-11-27,"November 27, 2023 Israel-Hamas war"
washingtonpost.com,2023-11-27,Palestinian diplomat appeals for peace in Gaza at a meeting between EU and Arab nations in Spain
foxnews.com,2023-11-27,NY official demands resignation of college president who claimed 'complex history' after Hamas terror attack
foxnews.com,2023-11-27,Palestinian diplomat pushes for Israel-Hamas cease-fire extension: ‘We have work so that this truce continues’
nypost.com,2023-11-27,AOC says US aid used to commit ‘human rights violations’ in Gaza
nytimes.com,2023-11-27,Vermont Man Charged With Attempted Murder for Shootings of Palestinian Students
foxnews.com,2023-11-27,California GOP Rep. David Valadao's office vandalized by anti-Israel protestors
nypost.com,2023-11-27,Palestinian student shooting suspect pleads not guilty as mom reveals his mental health struggles
washingtonpost.com,2023-11-27,"Israel and Hamas agree to extend truce for two more days, and to free more hostages and prisoners"
nypost.com,2023-11-27,"Elon Musk begins wartime visit to Israel, aviation tracker says"
foxnews.com,2023-11-27,CNBC host clashes with Democratic congressman over Israel-Hamas war
washingtontimes.com,2023-11-27,"Israel and Hamas agree to extend cease-fire for two more days, Qataris"
washingtontimes.com,2023-11-27,"Israel and Hamas look open to extending truce on its final day, with o"
nypost.com,2023-11-27,Elon Musk says those ‘intent on murder must be neutralized’ as he tours Israel kibbutz attacked by Hamas amid antisemitism controversy
nypost.com,2023-11-27,‘Squad’ silent after anti-Israel group points finger at Palestinians in Gaza hospital blast
foxnews.com,2023-11-27,Attorney General Garland expresses 'hope' Hamas will release more American hostages 'in the days to come'
nypost.com,2023-11-27,Suspect arrested in possible hate crime shooting of 3 Palestinian college students in Vermont
cnn.com,2023-11-27,"November 27, 2023 Israel-Hamas war"
nypost.com,2023-11-27,"Israel-Hamas truce to be extended for two more days, officials say"
foxnews.com,2023-11-27,Jewish-owned shop vandalized in pro-Palestinian attack reopens as police investigate potential hate crime
nypost.com,2023-11-27,‘Journalist’ slammed online for claiming hostage released by Hamas showed ‘appreciation and thanks’ to terrorists
washingtonpost.com,2023-11-27,Why recognizing Palestine is the key to ending the war in Gaza
foxnews.com,2023-11-27,AG Garland probing possible hate crime after shooting of 3 Palestinian men in Vermont
foxnews.com,2023-11-27,Israel-Hamas war: Identities of 11 recently-released Israeli hostages revealed
foxnews.com,2023-11-27,White House says 3 Palestinian students shot in Vermont should be ‘back in school... not in a hospital room’
foxnews.com,2023-11-27,Suspect accused of shooting 3 Palestinian students in Vermont enters plea in first court appearance
washingtonpost.com,2023-11-27,Biden’s bear hug worked with Israel
nypost.com,2023-11-27,4 students arrested at Hillcrest HS for allegedly assaulting school safety agents a week before mob targeted pro-Israel teacher
washingtonpost.com,2023-11-27,Who are the hostages released by Hamas so far? Here is the latest list.
foxnews.com,2023-11-27,"Jennifer Griffin on Being a Reporter in Israel: ""It's Very Emotional for All of Us"""
nypost.com,2023-11-27,Top LI pol demands resignation of Hofstra prez over Israel-Hamas statement: ‘Callous and unconscionable’
washingtontimes.com,2023-11-27,Elon Musk visits Israel to meet top leaders as accusations of antisemi
foxnews.com,2023-11-27,Evening Edition: What Is Qatar's Role In Israel-Hamas Hostage Negotiations?
nypost.com,2023-11-27,Gigi Hadid under fire for claiming Israel is ‘only country’ that keeps kids as prisoners of war
nytimes.com,2023-11-27,Elon Musk Visits Israel Amid Backlash Against His Endorsement of Antisemitic Post
nypost.com,2023-11-27,"Israel-Hamas war live updates: Cease-fire to be extended for 2 more days, Qatari foreign ministry spokesman"
foxnews.com,2023-11-27,Hamas terrorists use Israeli hostage release in game of psychological warfare
washingtonpost.com,2023-11-27,How risky for Biden is Arab American anger over Israel
washingtonpost.com,2023-11-27,Israel-Gaza war: 11 hostages released into Israel after pause in fighting extended for two days
washingtonpost.com,2023-11-27,"For Israelis, even an extended pause in the Gaza war does not mean peace"
washingtonpost.com,2023-11-27,A look at the internal rifts over Biden’s handling of Gaza-Israel
nytimes.com,2023-11-27,"Hamas Releases More Hostages, and More"
foxnews.com,2023-11-27,Michael Rapaport demands Hamas reveal themselves and show the world what's in those tunnels
nypost.com,2023-11-27,Israel’s OK on extending cease-fire mustn’t stop it from wiping out Hamas
nytimes.com,2023-11-27,"After Students Target Pro-Israel Teacher, Officials Try to Quell Outrage"
foxnews.com,2023-11-27,"Sunny Hostin takes shot at 'The View' for only showing 'reunification of Jewish families, not Palestinian ones"
foxnews.com,2023-11-27,Whoopi Goldberg defends women's groups after co-host calls out their silence on Hamas brutality
washingtonpost.com,2023-11-27,Hiam Abbass' Palestinian family documentary 'Bye Bye Tiberias' applauded at Marrakech Film Festival
foxnews.com,2023-11-27,"Religious leaders call on Congress to 'take action now' to combat antisemitism, defend Israel"
nytimes.com,2023-11-27,"A Palestinian Activist, Ahed Tamimi, Faces Indefinite Detention"
nypost.com,2023-11-27,How youngest Hamas victims suffered at the hands of terrorists: ‘It will never be a full recovery’
nypost.com,2023-11-27,"Pro-Palestinian NYC high school riot: Letters to the Editor — Nov. 28, 2023"
nypost.com,2023-11-27,"Abigail Edan, 4-year-old hostage orphaned by Hamas, shares joyful reunion with family"
washingtontimes.com,2023-11-27,"Israel rips Irish PM for calling 9-year-old ‘lost,’ not ki"
foxnews.com,2023-11-27,Minneapolis teachers union backtracks on Israel-Hamas war resolution: 'We regret this'
washingtontimes.com,2023-11-27,Palestinian diplomat appeals for Gaza truce to be extended as EU and A
nypost.com,2023-11-27,Largest US journalist union rejects bid by progressive faction to demand cease-fire in Gaza war
nypost.com,2023-11-27,Anti-Israel radicals produced cut-and-paste toolkit for students — with vile graphics and glaring error
nypost.com,2023-11-27,9 children among 11 hostages freed by Hamas on fourth day of cease-fire with Israel
washingtontimes.com,2023-11-27,White House refuses to say if Biden apologized for questioning Hamas o
cnn.com,2023-11-27,"Deal reached to extend Israel-Hamas truce by two days, Qatar says"
nypost.com,2023-11-27,Even Human Rights Watch admits Palestinian terrorists bombed hospital
washingtonpost.com,2023-11-27,Man pleads not guilty in Vermont shooting of students of Palestinian descent
foxnews.com,2023-11-27,What Happens After Israel's Temporary Cease-fire?
nypost.com,2023-11-27,Israel and Hamas agree to extend cease-fire 2 more days amid hostage releases: Qatar
washingtontimes.com,2023-11-27,Calls for cease-fire in the Israel-Hamas war roil city councils from C
washingtonpost.com,2023-11-27,Monday briefing: Gaza hostage releases; Palestinian Americans shot in Vermont; COP28; Derek Chauvin; Booker Prize; and more
washingtonpost.com,2023-11-26,Man arrested after three Palestinian American students injured in Vermont shooting
nypost.com,2023-11-26,NY Public Library facing $75K cleanup after ‘shameful act of vandalism’ by pro-Palestinian protesters
nypost.com,2023-11-26,"Pro-Palestinian protesters block Manhattan Bridge, call for cease-fire"
washingtontimes.com,2023-11-26,Israel summons Irish ambassador over tweet it alleges doesn’t ad
foxnews.com,2023-11-26,Firebrand pol under fire for suggesting Palestinians be relocated
washingtonpost.com,2023-11-26,Jordan's top diplomat wants to align Europeans behind a call for a permanent cease-fire in Gaza
washingtonpost.com,2023-11-26,"Hamas releases American girl with 16 others, Biden says"
nytimes.com,2023-11-26,Prime Minister Netanyahu Visits Israeli Troops in Gaza
nypost.com,2023-11-26,"Israel’s ‘unconditional’ right, NJ’s ballot corruption and other commentary"
nytimes.com,2023-11-26,I Can Help Rebuild Gaza. First I Need to Survive Today
nytimes.com,2023-11-26,"An American Girl Held Hostage by Hamas Has Been Freed, Biden Says"
nypost.com,2023-11-26,3 Palestinian college students shot in Vermont in alleged bias attack: ‘Another example of hate turning violent’
foxnews.com,2023-11-26,BBC editor says he 'doesn't regret one thing' after false Gaza hospital reporting
nypost.com,2023-11-26,"Netanyahu visits troops in Gaza, tours terror tunnels: ‘We will continue until the end’"
nypost.com,2023-11-26,Biden apologized to Muslim-American leaders for questioning death toll from Hamas-linked org: report
nypost.com,2023-11-26,Raucous ‘pro-Palestine’ protests are killing NYC’s recovery
cnn.com,2023-11-26,Video: Jake Sullivan says US hopeful 4-year-old American held hostage by Hamas will be released
foxnews.com,2023-11-26,"Pro-Palestinian protesters block Manhattan bridge, backing up traffic, demanding ceasefire in Gaza"
foxnews.com,2023-11-26,Conor McGregor torches Ireland's PM over response to Hamas release of child hostage
washingtonpost.com,2023-11-26,Netanyahu and Hamas depended on each other. Both may be on the way out.
foxnews.com,2023-11-26,Israel-Hamas war: Details begin to emerge of life in captivity after some hostages are freed
cnn.com,2023-11-26,Israeli ambassador: 'The military operation will resume' if Israel-Hamas truce isn't extended
washingtontimes.com,2023-11-26,Israeli forces kill at least 8 Palestinians in surging West Bank viole
washingtonpost.com,2023-11-26,"Gazans, Israeli hostage families brace for return to war as truce ticks down"
washingtonpost.com,2023-11-26,Israel summons Irish ambassador over tweet it alleges doesn't adequately condemn Hamas
foxnews.com,2023-11-26,"Biden admin accused of aiding Palestinian 'pay for slay' as terrorists profit in Hamas deal, experts claim"
washingtonpost.com,2023-11-26,"Irregular meals, benches as beds. As hostages return to Israel, details of captivity begin to emerge"
nytimes.com,2023-11-26,What Life in Gaza Is Like Right Now
foxnews.com,2023-11-26,US Navy responds to distress call after Israeli-owned tanker seized off coast of Yemen
nytimes.com,2023-11-26,Father Welcomes His Imprisoned Son Back Home in West Bank
cnn.com,2023-11-26,Christie: highest priority in Israel-Hamas war is degrading Hamas' military capability
nytimes.com,2023-11-26,"Freed Israeli Hostages Share Details of Captivity, Relatives Say"
nypost.com,2023-11-26,"Teacher at NYC school in large Palestinian community lands in hot seat for saying, ‘Let Gaza Burn’"
foxnews.com,2023-11-26,Historian Rick Richman On Israel's Founding As An Act of Passion: Just Politics
cnn.com,2023-11-26,Sullivan: 'The ball is in Hamas's court' to extend truce
cnn.com,2023-11-26,Bash presses Israeli ambassador: 'How many Palestinian civilians does Israel think have been killed?'
cnn.com,2023-11-26,Video: Senator says the only way forward for Israel is a Palestinian state
cnn.com,2023-11-26,Chris Christie: hostage deal is 'really lopsided towards Hamas'
washingtontimes.com,2023-11-26,Four-year-old American girl among hostages released by Hamas
foxnews.com,2023-11-26,"Palestinian students shot, injured at holiday gathering near University of Vermont"
nypost.com,2023-11-26,Freed hostages didn’t know of dead kin as they reveal what life was like with Hamas
nytimes.com,2023-11-26,Police Arrest Suspect in Shooting of 3 Palestinian Students in Vermont
foxnews.com,2023-11-26,"Israeli father's public torment ends after hostage daughter, 9, is freed by Hamas: 'Lost a lot of weight'"
nytimes.com,2023-11-26,Israel-Hamas War: Israel Faces Decision on What to Do After End of Truce
washingtonpost.com,2023-11-26,Syria says an Israeli airstrike hit the Damascus airport and put it out of service
washingtontimes.com,2023-11-26,War threatens to end Netanyahu power; Israelis fed up with divisivenes
washingtontimes.com,2023-11-26,Police arrest suspect in the shooting of 3 men of Palestinian descent
cnn.com,2023-11-26,Israeli ambassador: Truce with Hamas 'could be extended day by day'
washingtontimes.com,2023-11-26,Suspect in shooting of 3 men of Palestinian descent near the Universit
nypost.com,2023-11-26,Rioting for Palestine? The left keeps displaying its utter ignorance
foxnews.com,2023-11-26,"Huge crowd fills streets of London in march against antisemitism, support for Israel"
nytimes.com,2023-11-26,Hamas Says Commander of Its Northern Gaza Brigade Is Dead
foxnews.com,2023-11-26,Biden offers apology to Muslim-American leaders for questioning Hamas death toll: report
cnn.com,2023-11-26,Parents of an Israeli-American still held hostage: 'hostage releases give us hope'
nytimes.com,2023-11-26,"More aid flows into Gaza during cease-fire, but still falls far short of needs."
washingtonpost.com,2023-11-26,"Israeli forces kill at least 8 Palestinians in surging West Bank violence, health officials say"
cnn.com,2023-11-26,Dem Sen. Murphy open to putting conditions on US-Israel aid
washingtontimes.com,2023-11-25,"Hamas releases second round of hostages after delay, no Americans hand"
nypost.com,2023-11-25,Pro-Palestinian protesters drag burning Israeli flag down NYC street as they warn supporters days are ‘numbered’
washingtonpost.com,2023-11-25,Tens of thousands march in London calling for a permanent cease-fire in Gaza
washingtonpost.com,2023-11-25,A fraught battlespace awaits Israel after the pause
nypost.com,2023-11-25,Israel can survive the war economically — until at least the summer
nypost.com,2023-11-25,"Holocaust survivor, 85, reunited with family after being freed by Hamas"
nypost.com,2023-11-25,Pro-Israel teacher hides in Queens high school as ‘radicalized’ students riot: ‘They want her fired’
nypost.com,2023-11-25,"Ohad Munder, 9, reunites with dad, brother after 49 days in Hamas captivity: video"
foxnews.com,2023-11-25,"Irish-Israeli girl, 9, whose father thought she was killed by Hamas terrorists among hostages freed from Gaza"
nypost.com,2023-11-25,‘Radical queer’ Rabbi Jessica Rosenberg becomes darling of the Squad and Israel haters
nytimes.com,2023-11-25,Two Palestinians accused of collaborating with Israel are lynched in the West Bank.
cnn.com,2023-11-25,"November 25, 2023 Israel-Hamas war"
nypost.com,2023-11-25,9-year-old Irish girl thought to be killed by Hamas reunited with dad who initially said her death would’ve been ‘best possibility’
