Media Name,Media Url,Publish Date,Title,Article Url
foxnews.com,foxnews.com,2023-10-29,Israel claims killing more than 55 senior Hamas leaders since Oct 7: Lucas Tomlinson,https://www.foxnews.com/video/6340112774112
foxnews.com,foxnews.com,2023-10-29,Pro-Palestinian protest turns violent near universities in New Orleans,https://www.foxnews.com/video/6340094199112
nypost.com,nypost.com,2023-10-29,Second-largest hospital in Gaza says it warned it couldn’t evacuate before Israeli airstrike,https://nypost.com/2023/10/29/news/second-largest-hospital-in-gaza-says-it-warned-it-couldnt-evacuate-before-israeli-airstrike/
foxnews.com,foxnews.com,2023-10-29,Israeli forces are operating inside Gaza: Trey Yingst,https://www.foxnews.com/video/6340069610112
nypost.com,nypost.com,2023-10-28,NYPD used drones for arrests in pro-Palestine protests in NYC,https://nypost.com/2023/10/28/metro/nypd-used-drones-to-investigate-pro-palestine-protests-in-nyc/
nytimes.com,nytimes.com,2023-10-28,"‘The anxiety has been devastating,’ says a Gaza resident with rare phone access in the blackout.",https://www.nytimes.com/live/2023/10/28/world/israel-gaza-war-hamas-news/the-anxiety-has-been-devastating-says-a-gaza-resident-with-rare-phone-access-in-the-blackout
foxnews.com,foxnews.com,2023-10-28,Mike Pompeo takes swipe at Biden's push for Gaza aid: 'Silly',https://www.foxnews.com/video/6340024778112
nbcnews.com,nbcnews.com,2023-10-28,'This is my home': Israel's kibbutz communities look to rebuild after devastation of Hamas attack,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-border-kibbutz-massacre-rebuild-rcna121593
nbcnews.com,nbcnews.com,2023-10-28,Nikki Haley swipes at Trump as GOP candidates tout staunch support for Israel,https://www.nbcnews.com/politics/2024-election/nikki-haley-swipes-trump-gop-candidates-tout-staunch-support-israel-rcna122616
foxnews.com,foxnews.com,2023-10-28,Israeli PM Netanyahu announces 'second war of independence': Trey Yingst,https://www.foxnews.com/video/6340065527112
nypost.com,nypost.com,2023-10-28,Israel may use new ‘Sponge Bombs’ to seal and block off Hamas tunnels,https://nypost.com/2023/10/28/news/israel-may-deploy-sponge-bombs-to-seal-block-off-hamas-tunnels/
foxnews.com,foxnews.com,2023-10-28,WATCH LIVE: Israeli Prime Minister Benjamin Netanyahu speaks as IDF increases ground and air strikes in Gaza,https://www.foxnews.com/video/6340051643112
foxnews.com,foxnews.com,2023-10-28,"Pro-Palestinian protesters scale part of Brooklyn Bridge, force shutdown of iconic NYC artery",https://www.foxnews.com/us/pro-palestinian-protesters-scale-part-brooklyn-bridge-force-shutdown-iconic-nyc-artery
nytimes.com,nytimes.com,2023-10-28,Gaza’s Tunnels Loom Large for Israel’s Ground Forces,https://www.nytimes.com/2023/10/28/us/politics/gazas-tunnels-israel-ground-war.html
nypost.com,nypost.com,2023-10-28,"7,000 pro-Palestinian protestors take over Brooklyn Bridge, call for elimination of Jewish state: ‘By any means’",https://nypost.com/2023/10/28/metro/9k-pro-palestinian-protestors-take-over-brooklyn-bridge-call-for-elimination-of-jewish-state-by-any-means/
foxnews.com,foxnews.com,2023-10-28,Hamas' use of war crimes as method of warfare is 'ridiculous': Maj John Spencer,https://www.foxnews.com/video/6340054318112
nbcnews.com,nbcnews.com,2023-10-28,‘I don’t know if they are still alive': Gaza hit with communications blackout,https://www.nbcnews.com/video/journalist-speaks-on-gaza-communication-blackout-196622405607
foxnews.com,foxnews.com,2023-10-28,Israel now in the second phase of its war on Hamas,https://www.foxnews.com/video/6340059463112
nypost.com,nypost.com,2023-10-28,Broadway producer James L. Simon tears down Israeli hostage flier in NYC,https://nypost.com/2023/10/28/metro/broadway-producer-removes-israeli-hostage-fliers-in-nyc/
nypost.com,nypost.com,2023-10-28,Thousands of military reservists from NYC rushed to Israel to fight Hamas,https://nypost.com/2023/10/28/news/military-reservists-from-nyc-rushed-to-israel-to-fight-hamas/
foxnews.com,foxnews.com,2023-10-28,"Pro-Palestinian protesters scale Brooklyn Bridge, force shutdown of iconic NYC artery",https://www.foxnews.com/politics/brooklyn-pro-palestinian-rally-draws-3000-supporters-israel-enters-second-stage-war-hamas
nypost.com,nypost.com,2023-10-28,Israel-Hamas war live updates: Israeli forces ‘still in the field’ in Gaza,https://nypost.com/2023/10/28/news/israel-hamas-war-live-updates-photos-analysis-4/
foxnews.com,foxnews.com,2023-10-28,New York's Grand Central Terminal temporarily shut down due to Gaza ceasefire rally,https://www.foxnews.com/video/6340016445112
nypost.com,nypost.com,2023-10-28,Ramaswamy calls for Israel to kill all Hamas leaders in a similar way to the ‘Red Wedding’ in ‘Game of Thrones’,https://nypost.com/2023/10/28/news/vivek-ramaswamy-calls-for-israel-to-kill-all-hamas-leaders-in-a-similar-way-to-the-red-wedding-in-game-of-thrones/
foxnews.com,foxnews.com,2023-10-28,Retrieving hostages in the Israel-Hamas war is priority ‘number one’: Rep. Jake Auchincloss,https://www.foxnews.com/video/6340052291112
foxnews.com,foxnews.com,2023-10-28,Israel has taken the time they need to develop a picture of the battlefield: Anthony Tata,https://www.foxnews.com/video/6340020805112
foxnews.com,foxnews.com,2023-10-28,Pro-Palestine rally in New York City draws 3000 supporters as Israel enters 'second stage' of war with Hamas,https://www.foxnews.com/video/6340063339112
cnn.com,cnn.com,2023-10-28,State Dept. official on resigning over US arms sent to Israel,https://www.cnn.com/videos/politics/2023/10/28/smr-why-josh-paul-quit-state-dept.cnn
nbcnews.com,nbcnews.com,2023-10-28,Thousands join pro-Palestinian demonstration in London,https://www.nbcnews.com/video/thousands-join-pro-palestinian-demonstration-in-london-196618821529
foxnews.com,foxnews.com,2023-10-28,"In wake of Hamas attack, western protests, Republicans increase focus on legal immigration limits",https://www.foxnews.com/politics/in-wake-of-hamas-attack-protests-republicans-increase-focus-legal-immigration-limits
nypost.com,nypost.com,2023-10-28,Tony Avella attends fundraiser hosted by Hamas sympathizer,https://nypost.com/2023/10/28/news/tony-avella-attends-fundraiser-hosted-by-hamas-sympathizer/
foxnews.com,foxnews.com,2023-10-28,"IDF increasing ground, air strikes in Gaza",https://www.foxnews.com/video/6340050248112
foxnews.com,foxnews.com,2023-10-28,WATCH LIVE: Views of Israel and border areas surrounding Gaza and Lebanon,https://www.foxnews.com/video/6340038551112
nbcnews.com,nbcnews.com,2023-10-28,Gaza ambulance response ‘paralyzed’ amid communications blackout,https://www.nbcnews.com/video/gaza-ambulance-response-paralyzed-amid-communications-blackout-196623941802
foxnews.com,foxnews.com,2023-10-28,Israeli reservist claims Hamas has spent previous international aid on 'death machines',https://www.foxnews.com/video/6340060852112
nypost.com,nypost.com,2023-10-28,DOE official promises teacher trapped in Israel to address ‘anti-Jewish culture’,https://nypost.com/2023/10/28/metro/nyc-doe-official-agrees-to-address-anti-jewish-culture/
nytimes.com,nytimes.com,2023-10-28,"The cause of phone and internet outages in Gaza remains unclear, experts say.",https://www.nytimes.com/live/2023/10/28/world/israel-gaza-war-hamas-news/the-cause-of-phone-and-internet-outages-in-gaza-remains-unclear-experts-say
nypost.com,nypost.com,2023-10-28,Hundreds of thousands of protesters call for an Israeli ceasefire across the globe,https://nypost.com/2023/10/28/news/hundreds-of-thousands-of-protesters-call-for-an-israeli-ceasefire-across-the-globe/
foxnews.com,foxnews.com,2023-10-28,"Pro-Palestinian protesters scale part of Brooklyn Bridge, force shutdown of iconic NYC artery",https://www.foxnews.com/politics/brooklyn-pro-palestinian-rally-draws-thousands-forces-brooklyn-bridge-close-down
foxnews.com,foxnews.com,2023-10-28,"Hamas is a ‘genocidal, barbaric’ organization: Michal Cotler-Wunsh",https://www.foxnews.com/video/6340059171112
foxnews.com,foxnews.com,2023-10-28,Sen. Roger Marshall: Israel-Hamas war is a fight for the future of humankind,https://www.foxnews.com/video/6340048297112
foxnews.com,foxnews.com,2023-10-28,US advises Israel on Gaza ground operation,https://www.foxnews.com/video/6340011689112
foxnews.com,foxnews.com,2023-10-28,WATCH: Live look in Gaza after series of explosions near Israel-Gaza border,https://www.foxnews.com/video/6340020260112
foxnews.com,foxnews.com,2023-10-28,U.K. Sex workers’ union mocked for standing with Palestinians vs. Israel: ‘Chickens in solidarity with foxes’,https://www.foxnews.com/media/u-k-sex-workers-union-mocked-standing-palestinians-vs-israel-chickens-solidarity-foxes
nypost.com,nypost.com,2023-10-28,The steps needed to reshuffle the Middle East deck amid Israel-Hamas war,https://nypost.com/2023/10/28/opinion/whats-needed-to-reshuffle-the-middle-east-deck-amid-israel-hamas-war/
nypost.com,nypost.com,2023-10-28,More than 300 pro-Palestinian protesters arrested in Grand Central: NYPD,https://nypost.com/2023/10/28/metro/more-than-300-arrested-in-grand-central-protest-nypd/
foxnews.com,foxnews.com,2023-10-28,Hamas does not act in good faith about anything: Yair Lapid,https://www.foxnews.com/video/6340054149112
foxnews.com,foxnews.com,2023-10-28,"Cell service, internet service out in most of Gaza",https://www.foxnews.com/video/6340054591112
nytimes.com,nytimes.com,2023-10-28,I Fought for the I.D.F. in Gaza. It Made Me Fight for Peace,https://www.nytimes.com/2023/10/28/opinion/international-world/gaza-idf-israel-veterans.html
foxnews.com,foxnews.com,2023-10-28,Families of Israeli hostages taken by Hamas meeting with Netanyahu,https://www.foxnews.com/world/israeli-hostage-families-demand-meeting-government
nbcnews.com,nbcnews.com,2023-10-28,Netanyahu says Israel will expand ground operations in Gaza,https://www.nbcnews.com/video/netanyahu-says-israel-will-expand-ground-operations-in-gaza-196617797577
foxnews.com,foxnews.com,2023-10-28,Israel is 'very aware' of its security environment: Lt. Col. Dakota Wood,https://www.foxnews.com/video/6340056150112
nypost.com,nypost.com,2023-10-28,Benjamin Netanyahu vows to ‘save our country’ as Israel battles ‘barbarians’ in Gaza,https://nypost.com/2023/10/28/news/benjamin-netanyahu-vows-to-save-israel-as-it-battles-in-gaza/
nytimes.com,nytimes.com,2023-10-28,Protesters fill the streets in New York to support Palestinians in Gaza.,https://www.nytimes.com/2023/10/28/nyregion/palestine-protest-brooklyn-barclays-center-nyc.html
nytimes.com,nytimes.com,2023-10-28,Biden’s Israel Ties Rooted in Long Career: ‘From His Gut to His Heart to His Head’,https://www.nytimes.com/2023/10/28/us/politics/biden-israel-netanyahu-gaza.html
nypost.com,nypost.com,2023-10-28,Anti-Israel NYC teacher keeps up ‘genocide’ rants despite probe,https://nypost.com/2023/10/28/metro/anti-israel-nyc-teacher-keeps-up-hamas-rants-despite-probe/
nytimes.com,nytimes.com,2023-10-28,A Man Orphaned by Hamas Calls on Israel: Stop the ‘Cycle of Blood’,https://www.nytimes.com/2023/10/28/opinion/israel-hamas-peace.html
nytimes.com,nytimes.com,2023-10-28,"As China Looks to Broker Gaza Peace, Antisemitism Surges Online",https://www.nytimes.com/2023/10/28/world/asia/china-israel-hamas-antisemitism.html
foxnews.com,foxnews.com,2023-10-28,"Extra: She Survived The Hamas Massacre, But Still Lives In Fear Here In America",https://radio.foxnews.com/2023/10/28/extra-she-survived-the-hamas-massacre-but-still-lives-in-fear-here-in-america/
nytimes.com,nytimes.com,2023-10-28,"Israeli Approach to Ground War in Gaza Aligns with U.S. Advice, Officials Say",https://www.nytimes.com/2023/10/28/world/middleeast/israel-gaza-ground-invasion.html
foxnews.com,foxnews.com,2023-10-28,"NATO ally praises Hamas as ‘freedom fighters,’ condemns Israel as a ‘war criminal’",https://www.foxnews.com/world/nato-ally-praises-hamas-freedom-fighters-condemns-israel-war-criminal
nytimes.com,nytimes.com,2023-10-28,Israel Says Al Shifa Hospital Conceals Hamas Underground Command Centers,https://www.nytimes.com/2023/10/28/world/middleeast/gaza-al-shifa-hospital-israel.html
nypost.com,nypost.com,2023-10-28,"Turkey’s Erdogan says Hamas ‘not a terrorist organization,’ blames The West for ‘massacre in Gaza’",https://nypost.com/2023/10/28/news/turkeys-erdogan-blames-the-west-for-gaza-massacre/
nbcnews.com,nbcnews.com,2023-10-28,Israel-Hamas war live updates: Israel expands Gaza ground operation; Aid groups condemn internet blackout,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-airstrikes-gaza-ground-operation-rcna122596
nbcnews.com,nbcnews.com,2023-10-28,Sounds of fighting continue near Israel-Gaza border amid blackouts,https://www.nbcnews.com/video/sounds-of-fighting-continue-near-israel-gaza-border-amid-blackouts-196615749732
foxnews.com,foxnews.com,2023-10-28,IDF chief of staff says 'best soldiers are now operating in Gaza',https://www.foxnews.com/video/6340051169112
nypost.com,nypost.com,2023-10-28,NYC street vendors cheer Hamas terrorism on Israel: ‘Leave our land’,https://nypost.com/2023/10/28/news/nyc-street-vendors-cheer-hamas-terrorism-on-israel-leave-our-land/
nypost.com,nypost.com,2023-10-28,Groups behind Israel-bashing protests backing Hamas attacks got $15M-plus from Soros,https://nypost.com/2023/10/28/news/soros-funneled-15-m-plus-to-groups-rallying-for-hamas/
foxnews.com,foxnews.com,2023-10-28,Artillery fire increasing on Gaza Strip,https://www.foxnews.com/video/6340008629112
foxnews.com,foxnews.com,2023-10-28,IDF is 'preparing and waiting' for larger Gaza operation to begin: Trey Yingst,https://www.foxnews.com/video/6340067291112
nytimes.com,nytimes.com,2023-10-28,"Israel-Hamas War Enters ‘Second Stage,’ Netanyahu Says",https://www.nytimes.com/2023/10/28/world/middleeast/israel-gaza-military-incursion.html
nypost.com,nypost.com,2023-10-28,Israel-hating ex-DSA staffer in NYC was jailed for soliciting threesome sex from minor,https://nypost.com/2023/10/28/news/ex-dsa-staffer-in-nyc-was-jailed-for-soliciting-sex-from-minor/
foxnews.com,foxnews.com,2023-10-28,Netanyahu announces ‘second phase’ of ‘long and difficult’ war on Hamas: ‘My life’s mission’,https://www.foxnews.com/world/netanyahu-announces-second-phase-long-difficult-war-hamas-lifes-mission
nbcnews.com,nbcnews.com,2023-10-28,IDF describes ground invasion as 'phase two' of war,https://www.nbcnews.com/video/idf-describes-ground-invasion-as-phase-two-of-war-196617285957
nypost.com,nypost.com,2023-10-28,How the quest for progressivism is hurting Israel most,https://nypost.com/2023/10/28/opinion/the-quest-for-progressivism-is-hurting-israel-most/
foxnews.com,foxnews.com,2023-10-28,War in Israel is ‘all about Iran’s strategic objectives’: Gen. Jack Keane,https://www.foxnews.com/video/6340049222112
foxnews.com,foxnews.com,2023-10-28,FINAL OUTCOME': IDF veteran says every single Hamas officer needs to be 'eliminated',https://www.foxnews.com/video/6340064928112
foxnews.com,foxnews.com,2023-10-28,Hamas wants to inflict misery on their own people: Dan Gordon,https://www.foxnews.com/video/6340016727112
foxnews.com,foxnews.com,2023-10-28,Oliver North offers multi-step plan to rebuff Iran as they fund Hamas terror,https://www.foxnews.com/video/6340019731112
nypost.com,nypost.com,2023-10-27,Israeli military claims Hamas has key tunnel network entrances under main hospital,https://nypost.com/2023/10/27/news/israeli-military-claims-hamas-has-tunnel-entrances-under-hospital/
nypost.com,nypost.com,2023-10-27,Pro-Palestinian rally organizers target Crown Heights nabe on Shabbos,https://nypost.com/2023/10/27/opinion/pro-palestinian-rally-organizers-target-crown-heights-nabe-on-shabbos/
foxnews.com,foxnews.com,2023-10-27,Oliver North calls on DOJ to indict Hamas leaders for murdering Americans: Use Interpol to halt their travel,https://www.foxnews.com/media/oliver-north-calls-doj-indict-hamas-leaders-murdering-americans-use-interpol-halt-travel
foxnews.com,foxnews.com,2023-10-27,Lecturer at UMass Amherst spars with pro-Israel student,https://www.foxnews.com/video/6339984451112
nytimes.com,nytimes.com,2023-10-27,"As Gazans Scrounge for Food and Water, Hamas Sits on a Rich Trove of Supplies",https://www.nytimes.com/2023/10/27/us/politics/palestine-gazans-hamas-food.html
foxnews.com,foxnews.com,2023-10-27,Explosions near Israel-Gaza border as ground invasion looms,https://www.foxnews.com/video/6339981971112
nytimes.com,nytimes.com,2023-10-27,"As Gazans Scrounge for Food and Water, Hamas Sits on a Rich Trove of Supplies",https://www.nytimes.com/2023/10/27/world/middleeast/palestine-gazans-hamas-food.html
foxnews.com,foxnews.com,2023-10-27,At the army base where Israel identifies its dead: ‘They went from house to house burning family after family’,https://www.foxnews.com/world/at-army-base-israel-identifies-its-dead-went-house-to-house-burning-family-after-family
nbcnews.com,nbcnews.com,2023-10-27,Israel-Hamas war live updates: U.S. hits Iran-linked targets in Syria,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-us-hits-iran-linked-targets-syria-rcna122442
foxnews.com,foxnews.com,2023-10-27,DeSantis 'deactivates' Florida chapters of Students for Justice in Palestine,https://www.foxnews.com/video/6340001779112
foxnews.com,foxnews.com,2023-10-27,Israel ramps up ground forces in Gaza,https://www.foxnews.com/video/6340006500112
foxnews.com,foxnews.com,2023-10-27,Bibi adviser suggests Hamas invasion worse than 1930s Germany: ‘Nazis tried to hide their crimes’,https://www.foxnews.com/media/bibi-adviser-hamas-invasion-worse-1930s-germany-nazis-tried-hide-crimes
foxnews.com,foxnews.com,2023-10-27,Evening Edition: The Horrors Israeli First Responders Saw Following Hamas Attack,https://radio.foxnews.com/2023/10/27/evening-edition-the-horrors-israeli-first-responders-saw-following-hamas-attack/
nypost.com,nypost.com,2023-10-27,"NYC construction workers confront man caught shredding Israeli hostage posters, viral video shows",https://nypost.com/2023/10/27/metro/nyc-construction-workers-confront-man-caught-shredding-israeli-hostage-posters-video/
foxnews.com,foxnews.com,2023-10-27,Israel now: Rockets over Gaza as IDF expands ground raid,https://www.foxnews.com/video/6339994582112
nypost.com,nypost.com,2023-10-27,Megyn Kelly wants to see ‘Jewish groups fighting back’ at NYC pro-Palestine protests,https://nypost.com/2023/10/27/media/megyn-kelly-wants-jewish-groups-fighting-back-at-palestine-protests/
foxnews.com,foxnews.com,2023-10-27,IDF releases audio of conversation alleging Hamas won't let residents flee,https://www.foxnews.com/video/6339986121112
foxnews.com,foxnews.com,2023-10-27,California professors blast university system for ‘unsafe’ comments about Hamas,https://www.foxnews.com/politics/california-professors-blast-university-system-unsafe-comments-hamas
foxnews.com,foxnews.com,2023-10-27,Hamas attack survivor pleads for release of 11-year-old Hamas hostage,https://www.foxnews.com/video/6339998561112
foxnews.com,foxnews.com,2023-10-27,Hamas spokesman storms out of BBC interview when asked about killing Israeli civilians,https://www.foxnews.com/media/hamas-spokesman-storms-bbc-interview-when-asked-killing-israeli-civilians
nypost.com,nypost.com,2023-10-27,"Israel to ‘expand’ Gaza ground operations Friday night, IDF says",https://nypost.com/2023/10/27/news/israel-to-expand-gaza-ground-operations-friday-night-idf-says/
nypost.com,nypost.com,2023-10-27,Poll shows alarming support for Hamas but likely understates the problem,https://nypost.com/2023/10/27/opinion/poll-shows-alarming-support-for-hamas-but-likely-understates-the-problem/
nytimes.com,nytimes.com,2023-10-27,Gaza Goes Dark as Israel Attacks Intensify,https://www.nytimes.com/2023/10/27/world/middleeast/gaza-internet-blackout.html
foxnews.com,foxnews.com,2023-10-27,"Israel kills Hamas commander in airstrike, vows to ‘reveal evidence’ terror group is exploiting civilians: IDF",https://www.foxnews.com/world/israel-destroyed-major-hamas-stronghold-vows-reveal-evidence-terror-group-exploiting-civilians-idf
nypost.com,nypost.com,2023-10-27,"John Bolton claims Biden ‘has his hand around Bibi’s belt,’ not allowing Israel to move forward with military operations",https://nypost.com/2023/10/27/news/john-bolton-claims-biden-has-his-hand-around-bibis-belt-not-allowing-israel-to-move-forward-with-military-operations/
foxnews.com,foxnews.com,2023-10-27,Israel’s war against Hamas is a battle for civilization,https://www.foxnews.com/opinion/israels-war-against-hamas-battle-civilization
foxnews.com,foxnews.com,2023-10-27,Hamas spokesman storms out of BBC interview when asked about killing Israeli civilians: 'I want to stop this',https://www.foxnews.com/video/6339977044112
foxnews.com,foxnews.com,2023-10-27,What Would A Post-Hamas Gaza Look Like?,https://radio.foxnews.com/2023/10/27/rundown-10-27/
foxnews.com,foxnews.com,2023-10-27,Tisch family members project faces of Israeli hostages on NYU building,https://www.foxnews.com/us/tisch-family-members-project-faces-israeli-hostages-nyu-building
foxnews.com,foxnews.com,2023-10-27,Israel Ambassador Gilad Erdan slams UN General Assembly resolution,https://www.foxnews.com/video/6340004042112
foxnews.com,foxnews.com,2023-10-27,Trey Yingst: Israel's defense minister anticipates 'months' of ground operations,https://www.foxnews.com/video/6340000546112
nypost.com,nypost.com,2023-10-27,Arab world’s indifference is killing Palestinians they pretend to love,https://nypost.com/2023/10/27/opinion/arab-worlds-indifference-is-killing-the-palestinians-they-pretend-to-love/
nbcnews.com,nbcnews.com,2023-10-27,A group of Jews and Arabs in Israel has a ‘radical’ idea — protecting one another as fear reigns,https://www.nbcnews.com/news/world/israel-hamas-war-jews-arabs-jaffa-civil-guard-urban-unrest-fear-rcna122111
foxnews.com,foxnews.com,2023-10-27,"Anti-Israel protests at college campus turn violent, lead to arrests",https://www.foxnews.com/video/6339995959112
foxnews.com,foxnews.com,2023-10-27,"Israel hits Gaza from air, ground and sea with massive explosions",https://www.foxnews.com/video/6339986270112
foxnews.com,foxnews.com,2023-10-27,"Hamas terror base is hidden beneath Gaza’s largest hospital, Israel alleges",https://www.foxnews.com/world/hamas-terror-base-hidden-beneath-gaza-largest-hospital-israel-alleges
foxnews.com,foxnews.com,2023-10-27,Dr. Phil condemns ‘disturbing’ anti-Israel protests at elite universities: ‘Intellectual rot’,https://www.foxnews.com/media/dr-phil-condemns-disturbing-anti-israel-protests-elite-universities-intellectual-rot
foxnews.com,foxnews.com,2023-10-27,Riley Gaines seems less welcome at Harvard than anti-Israel contingent: OutKick attended her event there,https://www.foxnews.com/sports/riley-gaines-speaks-at-harvard-university
nytimes.com,nytimes.com,2023-10-27,‘Many More Will Die’: U.N. Official Issues Dire Warning on Gaza,https://www.nytimes.com/video/world/middleeast/100000009153729/un-gaza-fuel-aid.html
nypost.com,nypost.com,2023-10-27,Pro-Palestine protesters plan to ‘flood’ Brooklyn — near Hasidic Jewish site: ‘The louder we will be’,https://nypost.com/2023/10/27/metro/pro-palestine-protesters-plan-to-flood-brooklyn-near-hasidic-jewish-site/
foxnews.com,foxnews.com,2023-10-27,This is the heaviest we've seen the Israeli response since the war began: Trey Yingst,https://www.foxnews.com/video/6339997930112
foxnews.com,foxnews.com,2023-10-27,IDF soldiers strike Hamas naval forces in overnight raid,https://www.foxnews.com/video/6339974627112
foxnews.com,foxnews.com,2023-10-27,Biden's Support of Israel Erodes Support Among Left-Wing Democrats,https://radio.foxnews.com/2023/10/27/bidens-support-of-israel-erodes-support-among-left-wing-democrats/
nbcnews.com,nbcnews.com,2023-10-27,Near-total internet and cellular blackout hits Gaza as Israel ramps up strikes,https://www.nbcnews.com/tech/internet/internet-blackout-hits-gaza-israel-ramps-strikes-rcna122531
nypost.com,nypost.com,2023-10-27,Hamas official storms out of BBC interview when pressed on slaughtering Israeli civilians,https://nypost.com/2023/10/27/news/hamas-official-storms-out-of-bbc-interview-when-pressed-on-slaughter/
foxnews.com,foxnews.com,2023-10-27,"Tulane University condemns violence at dueling Palestinian, Israel protests: ‘a dark day for our community’",https://www.foxnews.com/us/tulane-university-condemns-violence-dueling-palestinian-israel-protests-dark-day-for-our-community
foxnews.com,foxnews.com,2023-10-27,"Hamas preventing Gaza residents from fleeing to safety, Palestinian activist says",https://www.foxnews.com/world/hamas-preventing-gaza-residents-fleeing-to-safety-palestinian-activist
nbcnews.com,nbcnews.com,2023-10-27,Israel conducts second raid on Gaza to prepare for ground invasion,https://www.nbcnews.com/now/video/israel-conducts-second-raid-on-gaza-to-prepare-for-ground-invasion-196528197955
nytimes.com,nytimes.com,2023-10-27,Saudi Arabia Warns U.S.: Israeli Invasion of Gaza Could Be Catastrophic,https://www.nytimes.com/2023/10/27/world/middleeast/saudi-arabia-israel-us-invasion.html
foxnews.com,foxnews.com,2023-10-27,"How Vladimir Putin benefits from Iran, Hamas actions",https://www.foxnews.com/video/6339996007112
nbcnews.com,nbcnews.com,2023-10-27,"Told to leave northern Gaza, this Palestinian family is staying put",https://www.nbcnews.com/news/world/told-leave-northern-gaza-palestinian-family-staying-put-rcna122362
foxnews.com,foxnews.com,2023-10-27,WATCH LIVE: Live look at Gaza as Israel-Hamas war rages,https://www.foxnews.com/video/6339967994112
foxnews.com,foxnews.com,2023-10-27,Mike Pompeo: US needs to give Israel time and space it needs,https://www.foxnews.com/video/6339996351112
nytimes.com,nytimes.com,2023-10-27,A Developing Situation in Gaza,https://www.nytimes.com/2023/10/27/podcasts/headline-israel-hamas-war-gaza-strip.html
foxnews.com,foxnews.com,2023-10-27,Israel warns Gaza civilians with fliers to evacuate south,https://www.foxnews.com/video/6339985069112
foxnews.com,foxnews.com,2023-10-27,SEAN HANNITY: Israel will eliminate Hamas from this earth,https://www.foxnews.com/media/sean-hannity-israel-will-eliminate-hamas-from-this-earth
nypost.com,nypost.com,2023-10-27,Why does the left hate Israel? Because of its woke Western self-hatred,https://nypost.com/2023/10/27/opinion/israel-hate-is-driven-by-woke-western-self-hatred/
nypost.com,nypost.com,2023-10-27,White House calls anti-Israel college protests ‘definition of unacceptable’,https://nypost.com/2023/10/27/news/white-house-calls-anti-israel-college-protests-definition-of-unacceptable/
foxnews.com,foxnews.com,2023-10-27,Mark Regev: Hamas is feeling Israel’s might,https://www.foxnews.com/video/6339995373112
foxnews.com,foxnews.com,2023-10-27,DeSantis deactivates Students for Justice in Palestine; says giving ‘material support for terror’ is illegal,https://www.foxnews.com/media/desantis-deactivates-students-justice-palestine-says-giving-material-support-terror-illegal
foxnews.com,foxnews.com,2023-10-27,"Israeli tanks, troops roll into Gaza for 2nd day",https://www.foxnews.com/video/6339978985112
foxnews.com,foxnews.com,2023-10-27,Local cell phone service in Gaza disabled as Israel ground operations expected to expand,https://www.foxnews.com/video/6339990295112
nytimes.com,nytimes.com,2023-10-27,A Plan to Defeat Hamas and Avoid a Bloodbath,https://www.nytimes.com/2023/10/27/opinion/israel-hamas-strategy-bennett.html
foxnews.com,foxnews.com,2023-10-27,WATCH LIVE: Families of Hamas hostages hold a news conference at the Empty Shabbat Table DC Community Gathering,https://www.foxnews.com/video/6339988554112
foxnews.com,foxnews.com,2023-10-27,"Hamas terror, Mideast turmoil, Ukraine: How to cope with fear, uncertainty in troubling times",https://www.foxnews.com/opinion/hamas-terror-mideast-turmoil-ukraine-how-cope-fear-uncertainty-troubling-times
foxnews.com,foxnews.com,2023-10-27,IDF animated graphic shows military targets in Gaza hospital,https://www.foxnews.com/video/6339976699112
nypost.com,nypost.com,2023-10-27,"Prominent NYC synagogue vandalized with anti-Israel graffiti, stickers: NYPD",https://nypost.com/2023/10/27/metro/prominent-nyc-synagogue-vandalized-with-anti-israel-graffiti-stickers-nypd/
foxnews.com,foxnews.com,2023-10-27,Hamas rocket strikes apartment building in Tel Aviv,https://www.foxnews.com/video/6339973701112
foxnews.com,foxnews.com,2023-10-27,‘Frozen’ voice actor Josh Gad feels ‘alienated’ by fellow liberals pushing antisemitism amid Israel-Hamas war,https://www.foxnews.com/media/frozen-voice-actor-josh-gad-feels-alienated-fellow-liberals-pushing-antisemitism-israel-hamas-war
foxnews.com,foxnews.com,2023-10-27,Israel has ‘a lot’ of vulnerabilities: Lt. Col. Daniel Davis,https://www.foxnews.com/video/6339993378112
nypost.com,nypost.com,2023-10-27,South Korean and US forces stage drills for reaction to possible ‘Hamas-style’ attack by North Korea,https://nypost.com/2023/10/27/news/south-korean-and-us-forces-stage-drills-for-reaction-to-possible-hamas-style-attack-by-north-korea/
nypost.com,nypost.com,2023-10-27,"Back in DC, Rep. Cory Mills evacuates 159 more Americans from Israel",https://nypost.com/2023/10/27/news/rep-cory-mills-evacuates-159-more-americans-from-israel/
foxnews.com,foxnews.com,2023-10-27,Israel kills Hamas commander in airstrike: IDF,https://www.foxnews.com/video/6339968703112
nytimes.com,nytimes.com,2023-10-27,Israel Intensifies Gaza Strikes and Says It Is Expanding Ground Activity,https://www.nytimes.com/2023/10/27/world/middleeast/israel-gaza-raid-hamas.html
